Chain 1 - Calibration: 3.0 - Project: ESO LNAs - 2022215 13 27 - NA
CRBE: GV = NAV DV = +1.434V DI = 13.900mA    -   RTBE: GV = NAV DV = +1.420V DI = 16.000mA 
Center Frequency     = 0.075GHz    Marker Frequency     = 0.075GHz    Resolution Bandwidth = 8MHz    Video Bandwidth      = 10Hz    Frequency Span       = 25MHz    Power Bandwidth      = 24MHz    Attenuation          = 20dB
Frequency (GHz),Loss (dB),Cold Powers (dBm),Hot Powers (dBm),Hot Load Temps (K),Hot LNA Temps (K),Cold Load Temps (K),Cold LNA Temps (K),Calibrated Noise Temp (K),Pre Cold Measurement LNA Temp (K),Post Cold Measurement LNA Temp (K),Pre Hot Measurement LNA Temp (K),Post Hot Measurement LNA Temp (K),Pre Cold Measurement 1st Extra Temp (K),Post Cold Measurement 1st Extra Temp (K),Pre Hot Measurement 1st Extra Temp (K),Post Hot Measurement 1st Extra Temp (K),Pre Cold Measurement 2nd Extra Temp (K),Post Cold Measurement 2nd Extra Temp (K),Pre Hot Measurement 2nd Extra Temp (K),Post Hot Measurement 2nd Extra Temp (K)
93.80000000000038,1.172513774,-62.263,-61.017,49.9698,21.2883,19.9089,21.2883,63.58278575364199,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
94.00000000000038,1.172228195,-61.354,-60.062,49.9696,21.2883,19.9089,21.2883,60.169085267185,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
94.20000000000039,1.171946216,-61.871,-60.54,49.9692,21.2883,19.909,21.2883,57.46130206156759,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
94.40000000000039,1.171667782,-61.879,-60.524,49.9692,21.2883,19.9089,21.2883,55.877547469990496,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
94.60000000000039,1.171392841,-63.487,-62.258,49.9701,21.2883,19.9091,21.2883,64.95328824785663,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
94.8000000000004,1.171121339,-64.411,-63.257,49.9697,21.2883,19.9086,21.2883,71.30731318974493,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
95.0000000000004,1.170853227,-64.083,-62.958,49.9698,21.2883,19.9087,21.2883,73.99885080838555,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
95.2000000000004,1.170588453,-65.089,-64.173,49.9698,21.2883,19.9093,21.2883,98.38264951156808,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
95.4000000000004,1.17032697,-63.342,-62.278,49.9706,21.2883,19.9086,21.2883,80.14393407267147,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
95.6000000000004,1.170068728,-65.241,-64.374,49.9696,21.2883,19.909,21.2883,105.83407820587499,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
95.80000000000041,1.16981368,-63.305,-62.337,49.9698,21.2883,19.9089,21.2883,91.36791422472736,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
96.00000000000041,1.169561781,-65.197,-64.258,49.9691,21.2883,19.9088,21.2883,95.21583792355676,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
96.20000000000041,1.169312985,-62.676,-61.487,49.9696,21.2883,19.9094,21.2883,68.31078666471612,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
96.40000000000042,1.169067248,-63.355,-62.236,49.9692,21.2883,19.9089,21.2883,74.63963027318812,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
96.60000000000042,1.168824526,-61.716,-60.434,49.9693,21.2883,19.9089,21.2883,61.00783761730876,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
96.80000000000042,1.168584776,-61.442,-60.142,49.9695,21.2883,19.9092,21.2883,59.72000259352429,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
97.00000000000043,1.168347956,-61.685,-60.423,49.9698,21.2883,19.9086,21.2883,62.509927534204415,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
97.20000000000043,1.168114025,-61.345,-59.985,49.9701,21.2883,19.909,21.2883,55.668425998123354,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
97.40000000000043,1.167882943,-61.435,-60.038,49.9695,21.2883,19.9091,21.2883,53.33973568427192,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
97.60000000000043,1.16765467,-61.273,-59.89,49.9694,21.2883,19.9089,21.2883,54.21577502491573,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
97.80000000000044,1.167429167,-61.513,-60.14,49.9692,21.2883,19.9091,21.2883,54.85305316397575,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
98.00000000000044,1.167206396,-60.811,-59.42,49.9696,21.2883,19.909,21.2883,53.73151104468197,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
98.20000000000044,1.16698632,-61.771,-60.488,49.9691,21.2883,19.9091,21.2883,60.996705948654856,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
98.40000000000045,1.166768902,-62.416,-61.178,49.9697,21.2883,19.9089,21.2883,64.40864735770191,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
98.60000000000045,1.166554106,-62.489,-61.224,49.9698,21.2883,19.9091,21.2883,62.3451610672229,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
98.80000000000045,1.166341896,-62.477,-61.207,49.9696,21.2883,19.909,21.2883,61.97862530230445,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
99.00000000000045,1.166132237,-61.725,-60.37,49.9697,21.2883,19.9091,21.2883,56.056293129604455,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
99.20000000000046,1.165925096,-62.079,-60.719,49.97,21.2883,19.909,21.2883,55.73852127149077,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
99.40000000000046,1.165720439,-62.454,-61.156,49.97,21.2883,19.9091,21.2883,59.96092012389049,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
99.60000000000046,1.165518233,-62.86,-61.625,49.9701,21.2883,19.9091,21.2883,64.6896236662234,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
99.80000000000047,1.165318445,-62.457,-61.191,49.9692,21.2883,19.9088,21.2883,62.31278897230809,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
100.00000000000047,1.165121044,-62.955,-61.713,49.9693,21.2883,19.9091,21.2883,64.15313235043165,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
100.20000000000047,1.164925999,-62.948,-61.728,49.9692,21.2883,19.9088,21.2883,65.90634452007805,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
100.40000000000047,1.164733279,-62.924,-61.694,49.9699,21.2883,19.9094,21.2883,65.11187974865086,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
100.60000000000048,1.164542853,-62.98,-61.723,49.9696,21.2883,19.9089,21.2883,63.020405766943014,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
100.80000000000048,1.164354692,-63.41,-62.203,49.9704,21.2883,19.9094,21.2883,66.99010639071187,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
101.00000000000048,1.164168767,-63.483,-62.294,49.9696,21.2883,19.9092,21.2883,68.50421683250258,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
101.20000000000049,1.16398505,-63.452,-62.25,49.9694,21.2883,19.9093,21.2883,67.41582995215994,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
101.40000000000049,1.163803512,-63.676,-62.492,49.9694,21.2883,19.9093,21.2883,68.94433630344376,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
101.60000000000049,1.163624125,-63.634,-62.464,49.9694,21.2883,19.909,21.2883,70.16855389241928,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
101.8000000000005,1.163446863,-62.718,-61.457,49.9698,21.2883,19.9092,21.2883,62.75508685980675,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
102.0000000000005,1.163271699,-62.571,-61.263,49.9692,21.2883,19.9088,21.2883,59.33518537896089,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
102.2000000000005,1.163098606,-63.439,-62.208,49.9701,21.2883,19.9092,21.2883,65.09290028149881,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
102.4000000000005,1.162927559,-63.878,-62.698,49.9688,21.2883,19.9087,21.2883,69.32265338778136,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
102.6000000000005,1.162758531,-63.918,-62.744,49.9691,21.2883,19.9087,21.2883,69.85139864442354,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
102.80000000000051,1.162591499,-63.925,-62.766,49.9692,21.2883,19.909,21.2883,71.18433678509221,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
103.00000000000051,1.162426438,-63.758,-62.597,49.97,21.2883,19.9086,21.2883,71.01574493710311,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
103.20000000000051,1.162263323,-62.619,-61.331,49.9704,21.2883,19.9092,21.2883,60.798699067613676,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
103.40000000000052,1.162102131,-63.344,-62.104,49.9698,21.2883,19.9089,21.2883,64.41967077998183,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
103.60000000000052,1.161942839,-66.308,-65.457,49.9696,21.2883,19.9088,21.2883,108.88663949530843,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
103.80000000000052,1.161785422,-69.646,-69.542,49.9694,21.2883,19.909,21.2883,1131.2902751622264,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
104.00000000000053,1.161629859,-67.292,-66.596,49.9691,21.2883,19.9094,21.2883,140.5289963094346,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
104.20000000000053,1.161476128,-65.735,-64.802,49.9689,21.2883,19.909,21.2883,96.43539427046795,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
104.40000000000053,1.161324206,-64.934,-63.936,49.9697,21.2883,19.9093,21.2883,88.0183779352337,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
104.60000000000053,1.161174073,-64.671,-63.617,49.9696,21.2883,19.9097,21.2883,81.60013973313268,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
104.80000000000054,1.161025706,-64.175,-63.082,49.97,21.2883,19.909,21.2883,77.52797667340438,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
105.00000000000054,1.160879084,-64.783,-63.755,49.9691,21.2883,19.9098,21.2883,84.50572429510433,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
105.20000000000054,1.160734189,-64.514,-63.461,49.9697,21.2883,19.9093,21.2883,81.72990987363934,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
105.40000000000055,1.160590998,-65.083,-64.142,49.9694,21.2883,19.9091,21.2883,95.38013616083585,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
105.60000000000055,1.160449492,-65.133,-64.252,49.9697,21.2883,19.9094,21.2883,104.12997202597137,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
105.80000000000055,1.160309652,-65.129,-64.242,49.9695,21.2883,19.909,21.2883,103.2107384498168,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
106.00000000000055,1.160171458,-65.105,-64.143,49.9697,21.2883,19.909,21.2883,92.60046102487159,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
106.20000000000056,1.160034891,-64.826,-63.835,49.9694,21.2883,19.9095,21.2883,88.93016978055658,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
106.40000000000056,1.159899933,-65.102,-64.084,49.9695,21.2883,19.909,21.2883,85.70770949143983,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
106.60000000000056,1.159766565,-64.759,-63.695,49.9695,21.2883,19.9094,21.2883,80.58583690318142,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
106.80000000000057,1.159634768,-64.819,-63.777,49.9698,21.2883,19.9091,21.2883,82.98882345204727,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
107.00000000000057,1.159504526,-64.508,-63.443,49.9696,21.2883,19.9094,21.2883,80.49089072632114,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
107.20000000000057,1.15937582,-65.278,-64.349,49.9699,21.2883,19.9096,21.2883,97.0979898784067,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
107.40000000000057,1.159248633,-65.116,-64.166,49.9691,21.2883,19.9094,21.2883,94.22694946075387,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
107.60000000000058,1.159122948,-64.873,-63.866,49.9691,21.2883,19.9095,21.2883,87.03490067341822,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
107.80000000000058,1.158998748,-65.621,-64.691,49.97,21.2883,19.9097,21.2883,96.97679072417957,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
108.00000000000058,1.158876017,-65.076,-64.056,49.9694,21.2883,19.9095,21.2883,85.51860715782635,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
108.20000000000059,1.158754738,-65.359,-64.389,49.9697,21.2883,19.9095,21.2883,91.63006476187172,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
108.40000000000059,1.158634895,-64.31,-63.536,49.9695,21.2883,19.9095,21.2883,123.20716728889559,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
108.60000000000059,1.158516473,-64.271,-63.583,49.9695,21.2883,19.9092,21.2883,142.76732084376647,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
108.8000000000006,1.158399455,-65.169,-64.487,49.9701,21.2883,19.909,21.2883,144.32851761457195,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
109.0000000000006,1.158283826,-64.423,-63.759,49.9695,21.2883,19.9094,21.2883,149.14487240335274,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
109.2000000000006,1.158169571,-65.01,-64.45,49.9692,21.2883,19.9093,21.2883,183.0402296600063,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
109.4000000000006,1.158056676,-65.115,-64.486,49.9695,21.2883,19.9091,21.2883,159.315351144582,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
109.6000000000006,1.157945124,-64.629,-64.067,49.9699,21.2883,19.9096,21.2883,182.29171789254522,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
109.80000000000061,1.157834903,-65.576,-64.737,49.9696,21.2883,19.9091,21.2883,111.14373011292577,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
110.00000000000061,1.157725997,-64.881,-64.046,49.9689,21.2883,19.9094,21.2883,111.83608450180458,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
110.20000000000061,1.157618392,-65.215,-64.502,49.9691,21.2883,19.9094,21.2883,136.6528520095465,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
110.40000000000062,1.157512075,-65.093,-64.126,49.9694,21.2883,19.9094,21.2883,92.0751891869721,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
110.60000000000062,1.157407031,-64.155,-63.263,49.9698,21.2883,19.9094,21.2883,102.59760604493191,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
110.80000000000062,1.157303248,-65.238,-64.299,49.9693,21.2883,19.9096,21.2883,95.81262321079812,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
111.00000000000063,1.157200711,-61.035,-60.549,49.9696,21.2883,19.9095,21.2883,216.09718046236236,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
111.20000000000063,1.157099409,-64.857,-63.946,49.9696,21.2883,19.9092,21.2883,99.78507774139692,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
111.40000000000063,1.156999326,-63.282,-62.436,49.9698,21.2883,19.9094,21.2883,109.99592114689408,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
111.60000000000063,1.156900452,-62.57,-61.803,49.9698,21.2883,19.9093,21.2883,124.74343411977407,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
111.80000000000064,1.156802773,-63.889,-62.935,49.9698,21.2883,19.9093,21.2883,93.81533709018574,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
112.00000000000064,1.156706277,-62.056,-61.254,49.9696,21.2883,19.9093,21.2883,117.86352260652733,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
112.20000000000064,1.156610952,-63.015,-62.237,49.9693,21.2883,19.9096,21.2883,122.5243845938122,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
112.40000000000065,1.156516785,-62.82,-62.224,49.9692,21.2883,19.909,21.2883,170.10458638355286,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
112.60000000000065,1.156423764,-62.907,-62.172,49.97,21.2883,19.9096,21.2883,131.64900843696023,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
112.80000000000065,1.156331878,-62.417,-61.852,49.9694,21.2883,19.9093,21.2883,181.28324727955365,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
113.00000000000065,1.156241115,-62.817,-62.186,49.9687,21.2883,19.9091,21.2883,158.83789317756109,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
113.20000000000066,1.156151464,-62.745,-61.997,49.9694,21.2883,19.9093,21.2883,128.8001360860052,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
113.40000000000066,1.156062913,-61.741,-61.052,49.97,21.2883,19.9093,21.2883,142.68343773309368,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
113.60000000000066,1.155975452,-62.186,-61.501,49.9698,21.2883,19.9089,21.2883,143.71835945478284,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
113.80000000000067,1.155889068,-61.788,-61.272,49.9695,21.2883,19.9096,21.2883,201.71059018132172,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
114.00000000000067,1.155803752,-63.642,-62.886,49.9692,21.2883,19.909,21.2883,127.108572497689,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
114.20000000000067,1.155719493,-65.106,-64.139,49.9695,21.2883,19.9095,21.2883,92.16084727280722,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
114.40000000000067,1.155636279,-63.292,-62.61,49.9699,21.2883,19.9092,21.2883,144.51921143603403,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
114.60000000000068,1.155554101,-62.818,-62.131,49.9693,21.2883,19.9091,21.2883,143.22842987398883,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
114.80000000000068,1.155472948,-61.803,-61.134,49.9694,21.2883,19.9094,21.2883,147.98154525070228,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
115.00000000000068,1.15539281,-62.956,-62.091,49.9693,21.2883,19.9089,21.2883,106.94083204774556,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
115.20000000000068,1.155313677,-64.75,-63.877,49.9699,21.2883,19.9094,21.2883,105.6620725436714,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
115.40000000000069,1.15523554,-65.151,-64.321,49.97,21.2883,19.9094,21.2883,112.85484933792837,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
115.60000000000069,1.155158387,-65.648,-64.741,49.9699,21.2883,19.9091,21.2883,100.47212124612794,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
115.8000000000007,1.155082211,-65.654,-64.796,49.9697,21.2883,19.9092,21.2883,108.10023018143578,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
116.0000000000007,1.155007,-64.903,-64.065,49.9701,21.2883,19.9094,21.2883,111.47473639393709,21.2883,21.2883,21.2883,21.2883,NA,NA,NA,NA,NA,NA,NA,NA
